"Price","District","City","Type","EnergyCertificate","Parking","ConstructionYear","TotalArea","Elevator","TotalRooms","LivingArea","NumberOfBathrooms","lat","long"
240000,"Porto","Maia","Apartment","C",0,1971,94,"False",4,94,3,41.1494512,-8.6107884
160000,"Porto","Matosinhos","Apartment","C",1,1987,50,"True",1,50,1,41.1494512,-8.6107884
280000,"Porto","Porto","Apartment","C",1,2020,80,"False",2,80,2,41.1494512,-8.6107884
185900,"Porto","Valongo","Apartment","C",1,1982,110,"False",3,110,2,41.1494512,-8.6107884
148500,"Porto","Vila Nova de Gaia","Apartment","D",1,2003,136,"True",2,72,1,41.1494512,-8.6107884
164990,"Porto","Porto","Apartment","E",0,1972,36,"False",1,36,1,41.1494512,-8.6107884
219000,"Porto","Maia","Apartment","B",1,1995,147,"False",2,134,1,41.1494512,-8.6107884
155000,"Porto","Gondomar","Apartment","C",1,1999,66,"True",1,66,1,41.1494512,-8.6107884
189900,"Porto","Gondomar","Apartment","E",1,1992,90,"True",2,90,2,41.1494512,-8.6107884
199000,"Porto","Matosinhos","Apartment","No Certificate",1,2002,84,"False",2,84,1,41.1494512,-8.6107884
170000,"Porto","Vila Nova de Gaia","Apartment","D",0,1994,101,"True",3,101,2,41.1494512,-8.6107884
159900,"Porto","Vila Nova de Gaia","Apartment","E",1,2005,97,"False",2,97,2,41.1494512,-8.6107884
695000,"Porto","Vila Nova de Gaia","Apartment","A",1,2021,94,"True",2,94,1,41.1494512,-8.6107884
217000,"Porto","Porto","Apartment","C",0,1991,94,"False",3,94,1,41.1494512,-8.6107884
127500,"Porto","Felgueiras","Apartment","C",1,2008,103,"False",2,86,1,41.1494512,-8.6107884
260000,"Porto","Vila Nova de Gaia","Apartment","E",1,1995,138,"True",3,138,3,41.1494512,-8.6107884
75000,"Porto","Matosinhos","Apartment","D",0,1995,77,"False",2,77,2,41.1494512,-8.6107884
169900,"Porto","Vila Nova de Gaia","Apartment","E",1,1999,89,"True",2,89,1,41.1494512,-8.6107884
219900,"Porto","Porto","Apartment","C",0,1984,92,"True",3,92,2,41.1494512,-8.6107884
339900,"Porto","Vila Nova de Gaia","Apartment","A",2,2008,178,"True",3,142,3,41.1494512,-8.6107884
150000,"Porto","Gondomar","Apartment","F",0,1995,97,"False",2,97,1,41.1494512,-8.6107884
340000,"Porto","Matosinhos","Apartment","C",1,2000,103,"True",2,103,2,41.1494512,-8.6107884
252500,"Porto","Porto","Apartment","E",1,1984,132,"True",3,117,2,41.1494512,-8.6107884
169000,"Porto","Vila Nova de Gaia","Apartment","E",1,2006,110,"False",2,110,2,41.1494512,-8.6107884
147900,"Porto","Vila Nova de Gaia","Apartment","D",1,1999,66,"True",1,66,1,41.1494512,-8.6107884
199900,"Porto","Matosinhos","Apartment","E",1,1997,80,"True",2,80,2,41.1494512,-8.6107884
199900,"Porto","Vila Nova de Gaia","Apartment","C",1,1996,136,"True",2,113,2,41.1494512,-8.6107884
199000,"Porto","Porto","Apartment","E",0,1977,62,"False",2,54,1,41.1494512,-8.6107884
194900,"Porto","Gondomar","Apartment","E",1,1992,96,"True",2,96,1,41.1494512,-8.6107884
230000,"Porto","Porto","Apartment","B",0,2021,52,"False",1,52,1,41.1494512,-8.6107884
220000,"Porto","Porto","Apartment","E",1,1988,80,"True",2,80,1,41.1494512,-8.6107884
219900,"Porto","Maia","Apartment","B",2,2009,90,"True",2,90,2,41.1494512,-8.6107884
260000,"Porto","Maia","Apartment","D",1,1996,114,"True",3,114,2,41.1494512,-8.6107884
259500,"Porto","Matosinhos","Apartment","C",1,2004,131,"True",3,110,3,41.1494512,-8.6107884
187500,"Porto","Maia","Apartment","D",1,1996,97,"True",2,97,2,41.1494512,-8.6107884
249900,"Porto","Vila Nova de Gaia","House","C",1,1990,93,"False",2,77,2,41.1494512,-8.6107884
220000,"Porto","Vila Nova de Gaia","House","E",0,1976,101,"False",4,101,2,41.1494512,-8.6107884
195000,"Porto","Gondomar","Apartment","D",1,2003,110,"True",2,110,2,41.1494512,-8.6107884
225000,"Porto","Maia","Apartment","C",1,1998,109,"True",2,90,2,41.1494512,-8.6107884
520000,"Porto","Matosinhos","Apartment","No Certificate",2,2007,170,"True",2,127,3,41.1494512,-8.6107884
149000,"Porto","Gondomar","Apartment","C",1,1989,120,"False",2,95,1,41.1494512,-8.6107884
330000,"Porto","Matosinhos","Apartment","B-",2,2007,104,"True",3,89,3,41.1494512,-8.6107884
239000,"Porto","Matosinhos","Apartment","No Certificate",1,1999,62,"False",1,62,2,41.1494512,-8.6107884
234500,"Porto","Vila Nova de Gaia","Apartment","C",1,1999,140,"True",3,122,3,41.1494512,-8.6107884
239000,"Porto","Vila Nova de Gaia","Apartment","C",1,1998,112,"True",2,92,2,41.1494512,-8.6107884
2e+05,"Porto","Maia","Apartment","C",1,1982,82,"True",2,82,1,41.1494512,-8.6107884
255000,"Porto","Porto","Apartment","A",1,2018,73,"True",1,73,1,41.1494512,-8.6107884
178000,"Porto","Porto","Apartment","No Certificate",0,1986,88,"False",4,88,2,41.1494512,-8.6107884
570000,"Porto","Matosinhos","Apartment","E",1,1997,153,"True",3,117,3,41.1494512,-8.6107884
260000,"Porto","Matosinhos","Apartment","No Certificate",0,2020,60,"True",1,60,1,41.1494512,-8.6107884
239000,"Porto","Gondomar","Apartment","C",0,1995,121,"True",3,121,2,41.1494512,-8.6107884
155000,"Porto","Vila Nova de Gaia","Apartment","D",0,1990,61,"True",1,61,1,41.1494512,-8.6107884
269000,"Porto","Matosinhos","Apartment","C",2,1986,109,"False",3,109,2,41.1494512,-8.6107884
225000,"Porto","Matosinhos","Apartment","B",0,2023,74,"True",2,65,1,41.1494512,-8.6107884
235000,"Porto","Vila Nova de Gaia","Apartment","B",1,2010,93,"True",2,93,2,41.1494512,-8.6107884
162500,"Porto","Gondomar","House","E",0,1971,75,"False",1,75,1,41.1494512,-8.6107884
197500,"Porto","Vila Nova de Gaia","Apartment","D",1,2019,123,"True",3,104,2,41.1494512,-8.6107884
177000,"Porto","Vila Nova de Gaia","Apartment","D",1,1994,101,"True",3,70,2,41.1494512,-8.6107884
266500,"Porto","Vila Nova de Gaia","Apartment","E",1,1996,180,"True",3,162,3,41.1494512,-8.6107884
239000,"Porto","Maia","Apartment","D",1,2001,131,"False",3,131,2,41.1494512,-8.6107884
245000,"Porto","Gondomar","House","E",2,1998,188,"False",3,118,3,41.1494512,-8.6107884
269900,"Porto","Matosinhos","Apartment","D",1,1989,102,"False",2,78,1,41.1494512,-8.6107884
220000,"Porto","Porto","Apartment","E",0,1987,92,"False",2,82,2,41.1494512,-8.6107884
648900,"Porto","Matosinhos","House","E",1,1988,188,"False",4,140,3,41.1494512,-8.6107884
66500,"Porto","Felgueiras","House","F",0,1954,127,"False",2,83,1,41.1494512,-8.6107884
248000,"Porto","Maia","Apartment","C",1,1986,148,"True",2,105,2,41.1494512,-8.6107884
345000,"Porto","Gondomar","Apartment","B-",1,2008,140,"True",3,112,2,41.1494512,-8.6107884
178000,"Porto","Vila Nova de Gaia","House","E",1,1951,84,"False",2,60,1,41.1494512,-8.6107884
140000,"Porto","Gondomar","Apartment","E",1,1977,95,"False",3,80,2,41.1494512,-8.6107884
150000,"Porto","Matosinhos","Apartment","E",1,1990,59,"True",1,59,2,41.1494512,-8.6107884
229000,"Porto","Vila Nova de Gaia","Apartment","C",1,1998,145,"True",2,86,1,41.1494512,-8.6107884
167500,"Porto","Matosinhos","Apartment","No Certificate",0,1996,69,"False",2,69,1,41.1494512,-8.6107884
490000,"Porto","Porto","Apartment","C",1,1983,135,"True",3,125,3,41.1494512,-8.6107884
180000,"Porto","Valongo","Apartment","D",1,1984,93,"True",2,85,2,41.1494512,-8.6107884
339900,"Porto","Porto","Apartment","E",1,1983,126,"True",3,112,3,41.1494512,-8.6107884
167500,"Porto","Porto","Apartment","E",0,1987,53,"False",1,52,2,41.1494512,-8.6107884
264000,"Porto","Porto","Apartment","C",0,1989,101,"False",3,85,3,41.1494512,-8.6107884
144900,"Porto","Valongo","Apartment","E",0,1996,61,"False",1,61,1,41.1494512,-8.6107884
160000,"Porto","Valongo","Apartment","E",1,2003,101,"True",2,101,2,41.1494512,-8.6107884
207000,"Porto","Vila Nova de Gaia","Apartment","E",1,2002,89,"True",3,89,2,41.1494512,-8.6107884
159000,"Porto","Gondomar","Apartment","D",1,2001,89,"False",2,89,2,41.1494512,-8.6107884
199000,"Porto","Porto","Apartment","B-",0,1971,84,"False",2,76,2,41.1494512,-8.6107884
169900,"Porto","Valongo","Apartment","D",1,2001,160,"False",3,112,2,41.1494512,-8.6107884
165000,"Porto","Gondomar","Apartment","D",1,2000,64,"True",2,64,1,41.1494512,-8.6107884
249000,"Porto","Vila Nova de Gaia","Apartment","C",1,1999,132,"True",2,109,2,41.1494512,-8.6107884
175000,"Porto","Vila Nova de Gaia","Apartment","E",1,1979,81,"False",3,81,2,41.1494512,-8.6107884
250000,"Porto","Vila Nova de Gaia","Apartment","A",1,2022,88,"False",2,73,1,41.1494512,-8.6107884
172000,"Porto","Vila Nova de Gaia","Apartment","C",1,2000,63,"True",1,63,1,41.1494512,-8.6107884
199000,"Porto","Valongo","Apartment","C",1,1997,112,"True",2,92,1,41.1494512,-8.6107884
475000,"Porto","Porto","Apartment","No Certificate",1,1989,98,"True",3,98,2,41.1494512,-8.6107884
298000,"Porto","Porto","Apartment","D",0,1975,135,"True",3,135,2,41.1494512,-8.6107884
140000,"Porto","Porto","House","No Certificate",0,1951,166,"False",3,60,2,41.1494512,-8.6107884
220000,"Porto","Matosinhos","Apartment","No Certificate",1,2002,81,"False",2,81,1,41.1494512,-8.6107884
135000,"Porto","Vila Nova de Gaia","House","C",1,1985,164,"False",2,46,1,41.1494512,-8.6107884
174990,"Porto","Vila Nova de Gaia","Apartment","E",0,1993,86,"True",2,86,1,41.1494512,-8.6107884
290000,"Porto","Matosinhos","Apartment","D",1,2001,101,"True",2,101,2,41.1494512,-8.6107884
864000,"Porto","Porto","Apartment","A",2,2023,106,"True",2,106,2,41.1494512,-8.6107884
285000,"Porto","Porto","Apartment","C",1,1982,76,"True",2,76,2,41.1494512,-8.6107884
1395000,"Porto","Porto","Apartment","B-",1,2015,146,"True",3,146,3,41.1494512,-8.6107884
159000,"Porto","Valongo","Apartment","D",1,1990,104,"False",2,81,2,41.1494512,-8.6107884
220000,"Porto","Vila Nova de Gaia","House","D",0,1980,69,"False",2,69,1,41.1494512,-8.6107884
161900,"Porto","Vila Nova de Gaia","Apartment","C",0,1994,101,"True",3,100,2,41.1494512,-8.6107884
169000,"Porto","Vila Nova de Gaia","Apartment","C",0,1988,85,"True",3,82,2,41.1494512,-8.6107884
190000,"Porto","Vila Nova de Gaia","Apartment","D",1,2001,82,"True",1,82,2,41.1494512,-8.6107884
195000,"Porto","Maia","Apartment","D",1,1999,66,"True",2,66,2,41.1494512,-8.6107884
220000,"Porto","Maia","Apartment","E",1,1999,92,"True",1,72,2,41.1494512,-8.6107884
99000,"Porto","Vila Nova de Gaia","House","E",0,1956,155,"False",2,56,1,41.1494512,-8.6107884
110000,"Porto","Porto","Apartment","No Certificate",0,1978,49,"False",1,43,1,41.1494512,-8.6107884
550000,"Porto","Porto","Apartment","B",2,2001,171,"True",4,171,3,41.1494512,-8.6107884
203000,"Porto","Vila Nova de Gaia","Apartment","E",1,1996,118,"True",2,92,2,41.1494512,-8.6107884
235000,"Porto","Porto","Apartment","B",1,2023,59,"True",1,59,1,41.1494512,-8.6107884
1500000,"Porto","Matosinhos","Apartment","A",2,2023,140,"True",2,140,3,41.1494512,-8.6107884
195000,"Porto","Porto","Apartment","C",0,1978,56,"True",1,52,1,41.1494512,-8.6107884
375000,"Porto","Porto","Apartment","D",0,1982,90,"True",3,89,2,41.1494512,-8.6107884
189000,"Porto","Vila Nova de Gaia","Apartment","D",1,1994,128,"True",3,128,3,41.1494512,-8.6107884
150000,"Porto","Vila Nova de Gaia","Apartment","D",0,1999,79,"True",2,77,1,41.1494512,-8.6107884
75000,"Porto","Maia","House","E",0,1964,153,"False",2,60,1,41.1494512,-8.6107884
390000,"Porto","Porto","Apartment","C",1,1996,114,"True",2,114,1,41.1494512,-8.6107884
162000,"Porto","Gondomar","Apartment","E",1,1999,100,"False",2,100,1,41.1494512,-8.6107884
395000,"Porto","Vila Nova de Gaia","Apartment","A",1,2010,163,"True",3,163,3,41.1494512,-8.6107884
249000,"Porto","Gondomar","Apartment","C",1,2015,150,"True",3,126,2,41.1494512,-8.6107884
345000,"Porto","Vila Nova de Gaia","Apartment","D",2,2005,145,"True",3,145,3,41.1494512,-8.6107884
164900,"Porto","Valongo","Apartment","D",1,1974,85,"False",2,85,2,41.1494512,-8.6107884
165000,"Porto","Porto","Apartment","C",0,1988,93,"True",2,85,1,41.1494512,-8.6107884
155000,"Porto","Gondomar","Apartment","C",1,2006,76,"True",2,76,1,41.1494512,-8.6107884
379000,"Porto","Vila Nova de Gaia","Apartment","No Certificate",2,2005,168,"True",3,168,3,41.1494512,-8.6107884
330000,"Porto","Matosinhos","Apartment","C",1,2004,155,"True",3,132,2,41.1494512,-8.6107884
258000,"Porto","Matosinhos","Apartment","C",0,2008,75,"True",2,75,1,41.1494512,-8.6107884
185000,"Porto","Vila Nova de Gaia","Apartment","E",1,2002,92,"True",1,92,2,41.1494512,-8.6107884
230000,"Porto","Gondomar","Apartment","E",1,2000,108,"False",3,108,2,41.1494512,-8.6107884
550000,"Porto","Porto","Apartment","C",0,1969,153,"True",4,153,3,41.1494512,-8.6107884
155000,"Porto","Vila Nova de Gaia","Apartment","No Certificate",0,1985,41,"False",1,41,1,41.1494512,-8.6107884
189000,"Porto","Gondomar","Apartment","D",2,1996,154,"False",3,116,2,41.1494512,-8.6107884
182500,"Porto","Maia","Apartment","E",1,2001,95,"False",2,95,2,41.1494512,-8.6107884
205000,"Porto","Vila Nova de Gaia","House","E",1,1951,160,"False",3,94,1,41.1494512,-8.6107884
180000,"Porto","Maia","Apartment","D",1,2012,56,"True",1,56,1,41.1494512,-8.6107884
194900,"Porto","Vila Nova de Gaia","Apartment","E",1,1987,80,"True",2,80,1,41.1494512,-8.6107884
225000,"Porto","Porto","Apartment","No Certificate",1,2006,89,"True",2,89,2,41.1494512,-8.6107884
170000,"Porto","Gondomar","Apartment","D",1,1994,134,"False",2,98,2,41.1494512,-8.6107884
490000,"Lisboa","Lisboa","Apartment","C",1,2023,93,"True",2,84,2,38.7077507,-9.1365919
179500,"Lisboa","Amadora","Apartment","D",0,1972,77,"False",2,70,2,38.7077507,-9.1365919
148000,"Setúbal","Moita","Apartment","E",0,1978,75,"False",2,75,1,38.5241783,-8.8932341
195000,"Setúbal","Setúbal","Apartment","C",0,1988,100,"True",3,100,2,38.5241783,-8.8932341
253000,"Leiria","Alcobaça","Apartment","B",1,2016,76,"True",2,76,1,39.7437902,-8.8071119
69500,"Castelo Branco","Covilhã","House","F",1,2016,154,"False",1,94,2,39.97675825,-7.4460599299667
215000,"Porto","Porto","Apartment","B",0,2021,43,"True",1,39,2,41.1494512,-8.6107884
172000,"Porto","Gondomar","House","D",0,1988,97,"False",3,97,2,41.1494512,-8.6107884
315000,"Setúbal","Montijo","Apartment","C",1,2006,121,"True",3,109,2,38.5241783,-8.8932341
195000,"Setúbal","Setúbal","Apartment","C",0,1988,100,"True",3,100,2,38.5241783,-8.8932341
175000,"Porto","Maia","Apartment","C",0,1992,107,"True",3,107,2,41.1494512,-8.6107884
129000,"Castelo Branco","Covilhã","Apartment","C",1,1998,90,"True",3,84,2,39.97675825,-7.4460599299667
179500,"Porto","Maia","Apartment","E",1,1982,144,"False",3,119,2,41.1494512,-8.6107884
210000,"Porto","Porto","Apartment","C",0,1968,74,"False",2,74,2,41.1494512,-8.6107884
199900,"Porto","Vila Nova de Gaia","Apartment","E",1,2004,98,"True",3,98,2,41.1494512,-8.6107884
159000,"Porto","Porto","Apartment","C",0,1975,38,"True",1,38,1,41.1494512,-8.6107884
165000,"Porto","Vila Nova de Gaia","Apartment","B-",1,1999,80,"True",1,59,1,41.1494512,-8.6107884
395000,"Lisboa","Odivelas","Apartment","A",1,2009,180,"True",2,125,2,38.7077507,-9.1365919
159800,"Lisboa","Sintra","Apartment","D",0,1995,143,"True",2,73,1,38.7077507,-9.1365919
165000,"Setúbal","Palmela","Apartment","C",0,1998,76,"False",2,68,1,38.5241783,-8.8932341
210000,"Setúbal","Seixal","Apartment","E",0,2001,90,"True",2,77,2,38.5241783,-8.8932341
243990,"Setúbal","Seixal","Apartment","B",1,2012,74,"True",1,67,1,38.5241783,-8.8932341
170000,"Setúbal","Setúbal","Apartment","C",0,1996,117,"False",2,105,1,38.5241783,-8.8932341
160000,"Porto","Felgueiras","Apartment","D",1,2005,138,"True",3,116,2,41.1494512,-8.6107884
160000,"Porto","Maia","Apartment","B",1,2005,67,"True",1,67,1,41.1494512,-8.6107884
195000,"Porto","Matosinhos","Apartment","E",0,2003,44,"True",1,44,1,41.1494512,-8.6107884
265000,"Porto","Matosinhos","Apartment","E",1,1986,109,"True",3,109,2,41.1494512,-8.6107884
95000,"Porto","Vila Nova de Gaia","House","No Certificate",0,1950,44,"False",2,44,2,41.1494512,-8.6107884
190000,"Porto","Gondomar","Apartment","E",1,1988,106,"True",3,73,2,41.1494512,-8.6107884
650000,"Lisboa","Sintra","Apartment","C",0,2005,185,"True",4,155,3,38.7077507,-9.1365919
172000,"Lisboa","Lisboa","Apartment","D",0,1950,62,"False",2,58,1,38.7077507,-9.1365919
170000,"Lisboa","Loures","Apartment","E",0,1971,85,"False",3,85,1,38.7077507,-9.1365919
170000,"Lisboa","Sintra","Apartment","C",0,1988,160,"False",3,76,2,38.7077507,-9.1365919
125000,"Setúbal","Moita","Apartment","C",0,1985,78,"False",2,78,1,38.5241783,-8.8932341
155000,"Setúbal","Barreiro","Apartment","C",0,1975,72,"False",2,72,1,38.5241783,-8.8932341
120000,"Setúbal","Seixal","Apartment","D",0,1987,68,"False",2,60,1,38.5241783,-8.8932341
289000,"Setúbal","Sesimbra","House","D",1,1999,189,"False",4,168,2,38.5241783,-8.8932341
236000,"Setúbal","Moita","Apartment","C",1,2003,134,"True",3,134,2,38.5241783,-8.8932341
168000,"Santarém","Santarém","Apartment","D",0,1953,112,"False",4,112,2,39.2363637,-8.6867081
169000,"Castelo Branco","Covilhã","Apartment","C",1,1996,128,"True",3,128,2,39.97675825,-7.4460599299667
56500,"Coimbra","Coimbra","House","No Certificate",2,1951,58,"False",2,58,1,40.2111931,-8.4294632
289500,"Coimbra","Figueira da Foz","Apartment","C",1,2011,129,"False",3,129,2,40.2111931,-8.4294632
80000,"Castelo Branco","Covilhã","Apartment","E",1,2019,174,"False",2,85,1,39.97675825,-7.4460599299667
138000,"Castelo Branco","Covilhã","Apartment","C",0,1983,63,"False",2,63,1,39.97675825,-7.4460599299667
51500,"Coimbra","Coimbra","House","No Certificate",2,1951,58,"False",2,58,1,40.2111931,-8.4294632
145000,"Braga","Guimarães","House","No Certificate",1,1965,141,"False",2,41,1,41.5510583,-8.4280045
175000,"Braga","Braga","Apartment","E",1,1989,78,"True",2,78,2,41.5510583,-8.4280045
240000,"Coimbra","Coimbra","Apartment","F",1,1986,122,"False",3,122,3,40.2111931,-8.4294632
285000,"Lisboa","Lisboa","Apartment","D",0,1951,70,"False",2,70,1,38.7077507,-9.1365919
450000,"Lisboa","Lisboa","Apartment","D",0,1951,102,"False",3,102,2,38.7077507,-9.1365919
245000,"Lisboa","Mafra","Apartment","C",1,2005,104,"True",3,104,2,38.7077507,-9.1365919
640000,"Lisboa","Lisboa","Apartment","D",0,1954,134,"True",4,108,2,38.7077507,-9.1365919
285000,"Lisboa","Lisboa","Apartment","E",0,1950,52,"False",3,39,1,38.7077507,-9.1365919
2e+05,"Lisboa","Sintra","Apartment","C",0,1997,102,"True",2,100,1,38.7077507,-9.1365919
132000,"Leiria","Leiria","Apartment","E",1,1997,111,"False",2,98,1,39.7437902,-8.8071119
580000,"Lisboa","Cascais","Apartment","D",2,2003,108,"False",3,108,3,38.7077507,-9.1365919
215000,"Leiria","Pombal","Apartment","No Certificate",1,2022,128,"True",3,128,2,39.7437902,-8.8071119
235000,"Lisboa","Lisboa","Apartment","F",0,1962,64,"False",2,56,1,38.7077507,-9.1365919
649000,"Lisboa","Lisboa","Apartment","C",1,1972,128,"True",3,105,3,38.7077507,-9.1365919
325000,"Lisboa","Lisboa","Apartment","C",1,1981,132,"True",3,110,3,38.7077507,-9.1365919
383000,"Lisboa","Lisboa","Apartment","C",0,2012,103,"False",2,60,1,38.7077507,-9.1365919
750000,"Lisboa","Lisboa","Apartment","A",2,2021,82,"True",2,64,2,38.7077507,-9.1365919
437000,"Lisboa","Lisboa","Apartment","C",0,1951,82,"False",2,62,1,38.7077507,-9.1365919
210000,"Lisboa","Sintra","Apartment","C",0,1998,82,"True",2,82,1,38.7077507,-9.1365919
925000,"Lisboa","Lisboa","Apartment","B",3,2022,146,"True",2,107,3,38.7077507,-9.1365919
895000,"Lisboa","Lisboa","Apartment","B",3,2022,145,"True",2,106,3,38.7077507,-9.1365919
745000,"Lisboa","Cascais","House","D",2,2017,173,"False",3,133,3,38.7077507,-9.1365919
165000,"Lisboa","Sintra","Apartment","C",0,1985,74,"False",2,74,1,38.7077507,-9.1365919
790000,"Lisboa","Cascais","Apartment","E",0,1961,132,"False",4,115,2,38.7077507,-9.1365919
229000,"Lisboa","Sintra","Apartment","C",0,1989,126,"False",3,113,2,38.7077507,-9.1365919
209000,"Lisboa","Vila Franca de Xira","Apartment","C",0,1991,80,"True",3,80,2,38.7077507,-9.1365919
660000,"Lisboa","Lisboa","House","F",0,1950,68,"False",3,68,2,38.7077507,-9.1365919
659000,"Lisboa","Lisboa","Apartment","C",0,1967,146,"True",4,124,3,38.7077507,-9.1365919
1e+05,"Lisboa","Loures","House","No Certificate",0,1950,57,"False",2,50,1,38.7077507,-9.1365919
168000,"Lisboa","Sintra","Apartment","D",0,1993,65,"False",2,55,1,38.7077507,-9.1365919
169000,"Lisboa","Odivelas","Apartment","D",0,1982,57,"True",2,57,1,38.7077507,-9.1365919
525000,"Lisboa","Loures","Apartment","C",1,1989,150,"True",4,135,2,38.7077507,-9.1365919
580000,"Lisboa","Lisboa","Apartment","D",0,1950,93,"False",3,75,1,38.7077507,-9.1365919
840750,"Lisboa","Cascais","Apartment","C",2,1998,178,"True",3,122,2,38.7077507,-9.1365919
355000,"Lisboa","Lisboa","Apartment","D",0,1970,96,"False",2,96,1,38.7077507,-9.1365919
144500,"Lisboa","Sintra","Apartment","D",0,1966,62,"False",2,57,1,38.7077507,-9.1365919
375000,"Lisboa","Odivelas","Apartment","C",1,2001,126,"True",3,119,2,38.7077507,-9.1365919
172000,"Lisboa","Sintra","Apartment","D",0,1992,120,"True",3,84,2,38.7077507,-9.1365919
460000,"Lisboa","Odivelas","Apartment","C",2,2010,157,"True",3,150,2,38.7077507,-9.1365919
240000,"Lisboa","Sintra","Apartment","C",1,2002,120,"True",3,118,2,38.7077507,-9.1365919
345000,"Lisboa","Lisboa","Apartment","D",1,1977,95,"True",2,74,2,38.7077507,-9.1365919
165000,"Leiria","Leiria","Apartment","E",0,1985,122,"False",4,122,2,39.7437902,-8.8071119
178500,"Lisboa","Sintra","Apartment","D",0,1999,90,"True",3,90,2,38.7077507,-9.1365919
220000,"Évora","Évora","House","E",1,1995,112,"False",3,103,2,38.5707742,-7.9092808
135000,"Leiria","Pombal","Apartment","C",1,2000,127,"False",3,127,2,39.7437902,-8.8071119
185000,"Lisboa","Loures","Apartment","D",0,1974,55,"False",2,55,1,38.7077507,-9.1365919
235000,"Lisboa","Sintra","Apartment","C",0,1976,91,"True",3,91,2,38.7077507,-9.1365919
399000,"Faro","Olhão","Apartment","C",1,2013,108,"True",3,108,2,37.0162727,-7.9351771
270000,"Faro","Loulé","Apartment","D",1,1994,120,"True",3,120,3,37.0162727,-7.9351771
325000,"Faro","Portimão","Apartment","B-",1,2001,91,"True",2,91,2,37.0162727,-7.9351771
265000,"Lisboa","Oeiras","Apartment","D",0,1982,70,"False",2,70,1,38.7077507,-9.1365919
199000,"Lisboa","Sintra","Apartment","C",0,1990,119,"True",3,119,2,38.7077507,-9.1365919
175000,"Lisboa","Sintra","Apartment","C",0,1983,70,"False",2,66,1,38.7077507,-9.1365919
157000,"Évora","Évora","Apartment","E",0,1999,57,"False",1,57,2,38.5707742,-7.9092808
150000,"Évora","Évora","House","E",1,1962,112,"False",4,112,1,38.5707742,-7.9092808
115500,"Leiria","Leiria","Apartment","D",3,1992,86,"False",2,86,1,39.7437902,-8.8071119
210000,"Lisboa","Oeiras","Apartment","D",0,1981,65,"False",1,57,1,38.7077507,-9.1365919
265000,"Faro","Faro","Apartment","C",0,2005,120,"True",2,83,1,37.0162727,-7.9351771
170000,"Faro","Portimão","House","No Certificate",0,1988,102,"False",3,69,1,37.0162727,-7.9351771
299000,"Leiria","Caldas da Rainha","Apartment","B-",2,2019,139,"True",2,106,1,39.7437902,-8.8071119
140000,"Porto","Porto","Apartment","F",0,1988,42,"True",1,42,1,41.1494512,-8.6107884
235000,"Porto","Vila Nova de Gaia","Apartment","C",1,2002,117,"True",2,94,2,41.1494512,-8.6107884
169500,"Faro","Faro","Apartment","C",0,1980,79,"False",2,68,1,37.0162727,-7.9351771
864000,"Porto","Porto","Apartment","A",2,2023,106,"True",2,106,2,41.1494512,-8.6107884
170000,"Porto","Vila Nova de Gaia","Apartment","D",1,1995,85,"False",2,14,1,41.1494512,-8.6107884
420000,"Porto","Porto","Apartment","A",1,2023,98,"True",2,98,2,41.1494512,-8.6107884
289000,"Porto","Vila Nova de Gaia","Apartment","C",1,1996,106,"True",3,106,2,41.1494512,-8.6107884
299900,"Faro","Portimão","House","B",1,2010,126,"False",3,123,3,37.0162727,-7.9351771
279900,"Porto","Matosinhos","Apartment","D",0,1986,87,"True",2,82,1,41.1494512,-8.6107884
220000,"Porto","Vila Nova de Gaia","Apartment","E",1,1997,143,"True",1,77,2,41.1494512,-8.6107884
450000,"Porto","Porto","Apartment","E",1,1995,143,"True",3,132,3,41.1494512,-8.6107884
640000,"Porto","Porto","Apartment","C",1,1987,148,"True",3,125,3,41.1494512,-8.6107884
229000,"Porto","Vila Nova de Gaia","Apartment","E",1,1998,107,"True",3,107,2,41.1494512,-8.6107884
224900,"Porto","Vila Nova de Gaia","Apartment","F",1,2003,108,"True",2,108,2,41.1494512,-8.6107884
245000,"Porto","Gondomar","Apartment","No Certificate",1,1994,162,"True",3,147,2,41.1494512,-8.6107884
274900,"Porto","Vila Nova de Gaia","Apartment","B-",1,1995,126,"True",3,126,3,41.1494512,-8.6107884
299000,"Porto","Porto","Apartment","B-",0,2017,69,"False",1,58,1,41.1494512,-8.6107884
169900,"Porto","Matosinhos","Apartment","C",1,2007,61,"True",1,61,1,41.1494512,-8.6107884
195000,"Porto","Gondomar","Apartment","E",1,1986,86,"False",3,86,2,41.1494512,-8.6107884
225000,"Porto","Maia","Apartment","No Certificate",1,2023,61,"True",1,61,1,41.1494512,-8.6107884
223000,"Porto","Vila Nova de Gaia","Apartment","B",1,2010,93,"True",2,93,2,41.1494512,-8.6107884
316000,"Porto","Porto","Apartment","C",1,2023,51,"False",1,51,2,41.1494512,-8.6107884
85000,"Porto","Gondomar","Apartment","C",0,1995,68,"False",1,68,1,41.1494512,-8.6107884
275000,"Lisboa","Oeiras","Apartment","D",1,2003,81,"True",2,70,1,38.7077507,-9.1365919
460000,"Porto","Porto","Apartment","B-",0,2023,77,"True",2,59,1,41.1494512,-8.6107884
175000,"Porto","Porto","Apartment","E",1,2002,42,"True",1,42,1,41.1494512,-8.6107884
180000,"Porto","Valongo","Apartment","D",1,1990,121,"False",3,108,2,41.1494512,-8.6107884
